dom,samp,diff1,diff2,diff3
1,1,3.20381708395814,-0.876561636546228,60.4918495291026
1,2,5.94962559276928,8.69806614851268,34.3597567923352
1,3,3.47051488612325,5.72861869988003,-5.09616575201244
1,4,-1.42957758969561,-0.525236111279753,-28.0118242748667
1,5,-2.53003611198949,2.4626503095518,-0.0473767604457862
1,6,-3.28736548022732,5.06346902804478,30.7538665077436
1,7,-3.38504307123506,2.23476962245195,-62.5876731459452
1,8,-2.09260990764773,0.558404017659541,-0.963853597752404
1,9,-1.19508546207325,-0.587708369409256,45.1618745690298
1,10,8.55392028892675,3.62758464769411,25.091945491029
1,11,1.92720488886226,-2.95095850528213,34.158502519881
1,12,-3.13085757470296,2.08401864640922,21.3251139596414
1,13,-2.52684136159473,-0.181167177683676,-34.0344739015436
1,14,-5.37009248161758,-0.266329362882061,-45.9943819769819
1,15,-4.6221301901698,-2.69576498620916,-14.3488291763347
1,16,4.91862633577941,-3.89177450038989,63.1110308180255
1,17,-0.454233751473879,0.108211786897243,20.6268128216652
1,18,2.91711243772554,-0.0241341813600684,-30.4186949116574
1,19,2.68057432937064,2.35389216478893,-24.7097357860566
1,20,-5.38888720120298,2.84260109285248,33.8895952128969
1,21,0.916300343083662,-0.3343004511039,18.5729416781865
1,22,0.801385531566723,0.558761037038892,25.4216114046289
1,23,2.18100684515039,-1.29519080984545,12.5495423449083
1,24,-2.74856975345148,-2.64776132257072,20.6593714979017
1,25,3.62128083211286,1.58802854589464,-26.2585525200948
1,26,-4.25465704411511,0.334179227414552,10.4963515519103
1,27,-0.367508621675626,5.83474017332674,-21.0709634564178
1,28,3.39032721290863,-1.58447477393628,-15.7889646214503
1,29,1.57528948791102,-3.33638118916446,-3.36876468986111
1,30,-2.22044466500719,4.23339528344189,22.3507770201077
1,31,0.210357441061007,1.48050519402301,-22.2288339638135
1,32,-3.3656488912041,-0.428379401404413,-11.7333695609641
1,33,-1.89597178138641,2.81776078131082,-42.7425935537049
1,34,-0.350803412762275,1.50234807829008,-10.5578208832176
1,35,0.0778186076406371,3.52264451223243,39.4715388326904
1,36,0.61432251059307,-4.73877279271949,-19.9699066948701
1,37,1.68555999922171,0.84297081867345,5.59897913879922
1,38,-4.62781509575606,3.04809608628943,9.17489311590043
1,39,1.40121015811158,-0.774523214359363,-4.62145684705729
1,40,0.544803761856599,2.39133773491955,61.444626883042
1,41,-2.75199720377563,1.15997757853626,-1.31224488134012
1,42,3.0225550491719,-6.4345774209084,-19.1963301925516
1,43,-1.19560318002738,0.024011480042077,3.90224730956379
