CV1,CV2,CV3,dom
0.021593230718421,0.00904064929925987,0.0141434750677707,DOM1
0.0118872378525486,0.0098590218584218,0.01126695116348,DOM2
0.0469547757831906,0.0336298086384181,0.0445064449679602,DOM3
