dom,samp,diff1,diff2,diff3
1,1,1.65207255161258,-1.24342991616612,-9.16038768614953
1,2,2.02542872845316,-1.0972350059248,12.0822648943408
1,3,3.67986952741316,-2.13518549574081,8.73264880455417
1,4,0.250040540521752,-2.24830766052685,-26.5731353791211
1,5,-0.817167441615084,5.53643310569748,3.89704591824284
1,6,0.62664502043458,-1.8023401516366,0.105884081236127
1,7,-0.404488230160297,-2.85505541375852,15.5253297223926
1,8,-2.26699318806163,3.70817519552759,40.9311053558417
1,9,-8.08448350523813,-4.60971824319432,15.0731587026849
1,10,5.22055351815698,-5.36224016804186,41.4331095655416
1,11,-2.38263741715625,0.79400849245792,-0.623049273486231
1,12,0.809052179012639,0.458080660107726,-39.195673092273
1,13,-2.3152604385289,-2.36130541261718,-25.1064376207787
1,14,1.24649298676519,2.97965928673653,-55.5931101457259
1,15,4.39137209344216,-3.07719595837835,49.7261454188974
1,16,-1.1077985838528,-3.25938845017777,-29.1660661764849
1,17,-1.33146441424381,-3.32069202504493,-21.2190439245169
1,18,6.16977869403365,-5.26404750388662,34.3841578592337
1,19,-2.52720738578333,-2.67301025990741,23.121218847627
1,20,0.229377482644509,1.06799900304787,0.597211392877853
1,21,0.91038915136636,1.95680898750595,-1.29778818196519
1,22,2.84983745651351,-1.35698395752178,0.362165224148612
1,23,-0.590390839477266,0.575672003101374,30.1843575424468
1,24,-2.23638290420706,0.512821752309719,47.4446536337232
1,25,-1.31461807027131,2.25060200365027,1.51831334734243
1,26,2.22755155716916,5.18630206672685,-29.0164335615655
1,27,-4.48230586145172,-0.713569241913888,10.6724272256647
1,28,3.70932931774743,5.8059325996727,-9.22451974552041
1,29,4.55598663865294,1.71349766234067,3.55393631274046
1,30,0.0886340786852031,-2.41680794075677,3.09593762991653
1,31,-3.36491369373158,-0.163527230101408,2.73426605376653
1,32,6.09519982007393,-0.475712577783099,11.6364303746623
1,33,0.0465652470604994,3.29960839513291,-7.89693382448286
1,34,5.26834050795054,1.43966200282779,-53.509601887883
1,35,2.33642153397844,-3.4493339587969,-28.0024518257073
1,36,6.90290323448147,-3.33620648280947,31.0986140205846
1,37,-0.577218796945914,-4.05850387236723,33.2838856520289
1,38,3.00230203979334,0.40730744710055,-9.04109037843682
1,39,1.03558021882256,-0.485308521354114,-0.968602713820019
1,40,1.34499576323097,-2.10157180754072,-31.7235406959408
1,41,2.29569216793917,-3.95976993255084,46.7712642039032
1,42,0.00327234079577465,1.98802416785588,29.5714127467527
1,43,-0.525494534867136,-0.116015887284675,-48.515535186707
1,44,2.15554765511766,1.00615591405472,13.8679665263653
1,45,3.17849741283763,-6.32952146786874,-16.757146722714
1,46,-2.9752702688213,-0.0884454517331505,-30.6505226647964
1,47,-0.964100556793966,3.69915504532753,26.5293251012845
1,48,0.990837582203284,0.656117417819246,-27.4413689506309
1,49,-1.01756850061068,-0.0555831813615555,6.74217931647217
1,50,-1.55323664008432,0.065938921360555,-33.5582135401555
1,51,2.75815981978806,-1.9596591484659,13.1153540410419
1,52,-6.26274944465391,-1.37356035170228,-69.6507017908075
1,53,-4.33558560798522,-1.8010632413646,-25.1149585047751
1,54,-2.00040944549249,5.60397007692035,14.1994036134538
1,55,2.56655272480805,-1.88023565523082,-42.251935119963
1,56,-0.735875299442938,-4.41620966820039,44.4126449302953
1,57,-4.42343611094111,3.10460043719496,10.2524022789844
1,58,-2.08984765347714,-4.54231320519204,-39.7255724248521
1,59,-1.52336538581793,-1.3435546552825,-41.2777577691932
1,60,1.20205110631989,-3.0889417925535,-2.21123932602632
1,61,0.482885646852139,6.12891236960206,22.6261250311154
1,62,1.64123953805878,2.02132450068581,-6.043466578677
1,63,2.65461663295719,-1.22356833574497,-20.3434277233478
1,64,3.41803785770441,-2.09844608108074,38.7160078687002
1,65,-0.158209703770126,-2.93673347860118,6.72945322633814
1,66,-1.94762009350507,4.56863897307522,-5.74789888296118
1,67,1.46274764631502,0.489117012886595,-24.6055275580993
1,68,-4.27100550439161,0.408933664355118,28.06643189139
1,69,-4.58047810885139,2.80573211340771,46.9896480491579
1,70,1.45882078675629,0.820179383199047,-54.9883487478482
1,71,4.41534201808858,3.07590576392056,-54.8498326183776
1,72,-3.93334289867491,3.20840847302958,17.6630854140567
1,73,-0.887361127383144,1.72516090455713,-27.3291297481092
1,74,-1.87014998406116,7.0672295956162,4.57847967680209
1,75,-4.26984622840894,0.209976800899653,-69.9575253576081
1,76,1.83761969519634,1.34705233553245,4.27256523485858
1,77,-2.61672870018174,-0.0115702131925559,-0.15341375835942
1,78,-2.41236816256824,-1.69184164621208,36.943690661139
1,79,1.77835943386103,4.85832669360593,-33.8018256640671
1,80,0.808086109965586,-2.54065425181136,20.6748387966268
1,81,1.85875615116231,-0.234075795177318,-12.5414425459589
1,82,-5.89079363385741,-1.96643793182875,-55.5098150909125
1,83,1.30598742850896,1.98876450866442,-2.97718667598429
1,84,-1.61248005667974,-5.96292354922957,21.929547769339
1,85,0.39990424337384,-0.949316338086646,-61.9737436601545
1,86,3.00621824183872,-3.8167441679829,15.7037248470938
1,87,-3.89632981216812,-3.24010244925637,25.5900301893885
1,88,0.630093810670701,1.2829769849173,2.85643551458861
1,89,-6.49899283361185,-3.52368420268067,3.11452700892869
1,90,0.0218760093902972,-2.21778524122192,-11.729130784187
1,91,-4.66771597672533,-6.65305232060831,22.1714694382354
1,92,-1.59737229169798,0.467974686070363,-45.5100262950064
1,93,3.38629942211978,4.16479362553343,-0.457224095489437
1,94,-1.45166409305381,0.560618375174272,-34.4169382150667
1,95,0.0267126615905511,-5.93537463161863,38.5397561130226
1,96,5.80727023392495,-0.559672793054517,-26.4031315484335
1,97,-2.56265024077962,-1.72781597366918,-18.4578771076035
