CV1,CV2,CV3,dom
0.0208366984695997,0.0101298272141716,0.0133847205935601,DOM1
0.0111496065174206,0.0100892316852848,0.0134598758733369,DOM2
0.0380916164995818,0.0347992623744083,0.040788316854138,DOM3
