dom,samp,diff1,diff2,diff3
1,1,-2.57159094903997,1.63125639608734,65.3964897789178
1,2,-3.3660244660621,-7.10883976976743,17.2054929579317
1,3,4.17818323098055,2.5885783699926,-11.4377934773884
1,4,3.15993587091302,-1.65072100576896,32.2728851464881
1,5,-0.464403789883761,-6.46734751839443,0.0781533794538518
1,6,2.31107716586473,-1.98734148326946,-29.8299615847668
1,7,0.808444816952715,8.04116902390257,-41.2339838235757
1,8,1.47594969301434,-2.46250608556721,33.6480972638433
1,9,-3.54778146427287,-0.183133242664042,-65.8111418484136
1,10,-0.289260474733851,2.32699170606514,-34.2715044983202
1,11,-1.53080385446,5.44255020427914,-22.6301789058352
1,12,0.277535651441525,-1.0059656853565,24.9598833720765
1,13,2.32165000004855,-2.04454338707774,-26.0520805963502
1,14,4.44158410602705,5.36890406190531,11.6651260110311
1,15,-1.09309034498997,-1.29021545636289,48.520406940569
1,16,-1.9219302867952,2.99105527286741,-14.2954480686176
1,17,-4.79335400955227,2.76415051729913,8.22658473228785
1,18,1.68144733380498,1.07278070154194,-23.683848205219
1,19,3.28256823891252,-0.369823823577633,-7.4983154355059
1,20,1.2520269044204,-1.31343329467558,-29.8749396407493
1,21,0.283996171401213,-4.57662829694254,14.5566524626865
1,22,-0.901172719529711,-1.19810615268472,41.5707111892784
1,23,-1.72587425818065,-2.36233373956856,-3.97895145396524
1,24,4.59143152872403,1.53808676707138,7.31836567384198
1,25,-5.61801450205681,2.79448512749235,11.0787258279274
1,26,-2.39287246403401,-0.681229574787039,2.34319995101805
1,27,1.18766639003294,-1.39047469360389,-52.7034389046235
1,28,6.8769347271764,1.09742122596327,-43.9895350991023
1,29,6.29898799770473,3.990237393342,-36.2586807843113
1,30,-0.562502448110195,-3.59635615410514,21.7239331082192
1,31,2.74409137724948,5.59588775139031,-4.49123850528531
1,32,-1.20731364042672,-4.17580679926232,-15.0415192570526
1,33,-2.87703541637808,-6.55031252968632,-17.1108899283827
1,34,-0.833647542269205,-1.12537886810162,13.3512289427986
1,35,0.732583392184694,-4.97016451261874,-18.9636279318361
1,36,4.27690838465205,2.99578219032799,18.5156854027291
1,37,3.94599826532931,2.73098413958343,-24.2929862549072
1,38,-0.844037148469539,0.158481315990173,29.2274098811145
1,39,-1.01547939896304,-5.64524541072706,-11.3366916689452
1,40,2.50223251206629,-1.87838777849652,-36.6235679910628
1,41,3.2800760098385,3.9429867012305,16.5924757043285
1,42,-0.423905787025006,-2.19596980311172,42.3343742436346
1,43,3.08997713322034,-3.9000594924866,4.57550550890664
1,44,-0.269181379533649,-1.4034423863111,22.9805134931016
1,45,-2.89962556581722,1.4159632443201,20.0582857979093
1,46,3.02593616101467,1.65748822409313,-46.3877931589996
1,47,-2.55824288605245,5.48936056440948,75.7655232292354
1,48,4.91749152254403,-2.1719143287666,48.3721030394518
1,49,-2.28926185174498,-1.84697595550472,-32.7681614729695
1,50,1.36337161689804,-0.674970383065045,37.8619098878135
1,51,-2.22389370500713,-2.1535859535847,3.51683502900278
1,52,-4.45969404253847,3.98247370128149,-2.77350476722859
1,53,2.30957563401518,-3.94098011544361,42.0420470238973
1,54,-0.329926985883731,2.91456021882277,-42.1145789625189
1,55,-2.04441630455514,-1.04557613310624,-0.564540017154741
1,56,1.48546921829291,-3.62346099253409,-27.5325758956492
1,57,-2.61603463891433,-1.66544113004539,-32.4912362243931
1,58,-7.25873928979024,-1.79779463285507,-60.7771103529626
1,59,-3.46232391075159,-6.07929855599286,-32.4913078145701
1,60,2.95150996315891,0.627296656086912,19.1899238428664
1,61,3.39953431326083,2.5721994669363,41.2846215057252
