CV1,CV2,CV3,dom
0.0206382780647753,0.0107603614035616,0.0147314500446933,DOM1
0.0118660854417017,0.00940745257669148,0.0134356291288482,DOM2
0.0431437993117669,0.0319751942363941,0.0468165745161618,DOM3
