dom,samp,diff1,diff2,diff3
1,1,-3.66228006909182,-0.227261096728341,9.97570702061603
1,2,-0.532203741744951,2.14273488342604,-4.29234583972266
1,3,-3.51452482419779,-5.19880228546202,1.67332268245855
1,4,2.77789171858967,1.3346729740345,35.4671446290258
1,5,-2.87072495378459,-0.413959740886639,3.94454128919369
1,6,-4.14616742541745,-2.12293802758467,-31.2923584494429
1,7,5.71849545216327,-0.335539654040815,0.516507573459876
1,8,-2.04623706504756,-0.194275771039599,23.3053344726195
1,9,0.0549424529958173,-3.39242503018085,33.2523572049045
1,10,-6.3969429972997,-3.04401897743975,-52.3747919511502
1,11,-2.45943856538446,8.46934232340794,48.2395948289909
1,12,-3.21056369467752,1.53645894943435,-47.5711240087835
1,13,-4.78537924315924,-4.56980988349693,-3.21889849439003
1,14,3.0662593435606,2.92866883597162,3.82951267682347
1,15,-5.38647068805432,2.04723420633479,-12.4861190675465
1,16,-6.81369097651009,2.67320749474919,4.63971902069443
1,17,1.28992654535193,1.844700422767,9.61604049954758
1,18,0.358828667901207,-1.83607432484183,-2.7853445623814
1,19,-1.96372746907025,0.631918577792021,-11.3460228283502
1,20,-0.0478609420137275,-0.763539198194792,-44.8186905185703
1,21,-4.36733446089539,-0.180942392728355,-9.1597213002683
1,22,-2.66103298140487,2.70834106834366,48.9583958758108
1,23,-1.18769193488146,1.88330723737914,-76.9352823981671
1,24,-0.771050549008976,-1.66331360493234,-1.35475823649904
1,25,3.96468093640198,-2.31173304044819,-11.3193361722674
1,26,-3.21872555437176,-0.478409938744562,-17.7172856041248
1,27,0.481660252847405,-6.21761022072451,15.8748567358339
1,28,3.75897524617073,0.153072136428534,30.2642882792293
1,29,-1.93604704727707,-3.26287437340039,-21.8971460560729
1,30,4.35188457625912,-1.75980147017981,-52.86637774262
1,31,-0.104172142845897,-1.96266770297996,-11.2846003940181
1,32,1.46899920201147,3.35856576703299,-2.6285402963199
1,33,-5.10741462325831,-3.34160030753884,-33.2871695156659
1,34,3.39043529541416,-0.0457543443896498,29.8297709007284
1,35,-5.23972132454952,0.201128794945589,-4.22484481947504
1,36,0.851042550316464,6.76006097967775,22.5984854908716
1,37,-8.26416673176496,-6.94889194069907,74.0142821629706
1,38,3.18159358220174,-3.45615456452543,46.9923232604924
1,39,2.37085179024132,-0.28021786661418,28.3484035266656
1,40,-1.748722006062,-0.159210412520451,43.5971191082181
1,41,-3.8009584758511,1.35697945425869,-13.183782475624
1,42,-5.07011164326721,-2.8090482562115,-19.50363309257
1,43,-2.72571921680262,1.77867427380977,-30.8589553705629
1,44,-1.19411669799143,0.453909600008387,-40.1519194219977
1,45,-4.22507871778421,-1.77332147055586,14.3309442764589
1,46,0.363625976125576,-5.8715129434691,-6.60489116429744
1,47,-5.73523413711911,3.80460314383032,6.07487329268497
1,48,-2.46329399594583,3.69537987919801,-19.6475470256428
1,49,0.285033090534569,0.385818599390802,15.3485307382002
1,50,-4.30804208466316,-1.3229637208845,-30.2036504371549
1,51,-0.902725862248644,-2.89637642602787,-30.3318043433637
1,52,-0.433244600272388,5.43092104654056,8.87653752582855
1,53,4.36542639021596,4.63259750024457,21.0340981985064
1,54,-7.16313546331017,-1.32887173139488,23.5576464280171
1,55,0.640474779411278,1.49697245053119,23.8616106070099
1,56,1.3922827298646,-6.68942380817566,-10.3814833516021
1,57,-3.27419141341579,0.896302739832777,82.6361165188364
1,58,3.45378147420621,-1.69251235165939,-13.6223951620527
1,59,4.13704862070972,-1.25848041694246,49.142324640286
1,60,0.967354076005506,1.1716284974421,-75.0008188854054
1,61,2.70905467462356,4.79490625847609,-37.8585923277428
1,62,-2.21183798543746,0.480459737772946,36.6285852732312
1,63,-3.21210084237001,-1.47365029505403,-33.8842597995149
1,64,1.02240183705797,3.80769164715809,0.364740675272515
1,65,-2.09112430323782,-6.57727731899121,-25.6998556631111
1,66,1.27040873254933,2.31412528215293,50.654223705722
1,67,-1.19836491721782,-4.47893196564877,30.1977595374819
1,68,-2.06025493551172,2.28912802007289,8.11505806829837
1,69,2.558681573695,1.37106934190302,-69.1190145534679
1,70,-2.63203357438758,-4.4016243215018,29.1430760939825
1,71,0.166908812893723,-1.90411524732616,34.4199468774168
1,72,-0.0784193342509241,7.52560775752698,-71.1604291865456
1,73,2.07194340383339,-0.812978169282417,-8.65539818242087
1,74,-3.94947203132079,1.42958085340786,-18.6888013268594
1,75,-2.33828961621504,3.46445827279598,-11.1725795347279
1,76,2.11829548671219,1.68491377590834,17.1842912244006
1,77,-0.437744748311616,3.80491402986576,8.83383511716738
1,78,3.86832332243026,-5.07471331045053,1.02625219265929
1,79,-1.69585789683381,-2.25771591675834,11.2685111088358
1,80,-0.762046756297224,1.27962808611477,-40.9603262677365
1,81,3.4837384495973,-0.204202143713815,62.2185007447392
1,82,2.19325043269606,6.24720848459481,-2.56518741136051
1,83,-4.66471929527356,-2.15223660362807,-66.6615344574707
1,84,-2.98932010872059,-2.12529122590138,32.409779392829
1,85,-2.73370402776044,1.92052255063322,-13.1469975130608
1,86,0.561900919915246,6.56158152408636,-13.419000983753
1,87,1.81653207807426,2.79952586758304,3.06508841513732
1,88,-0.0331912619446655,-0.655168433553968,-23.5306689351614
1,89,-1.86183420293798,2.23980048130267,-23.246555564117
1,90,-1.67834484830931,-1.43455118830906,0.0976416384842196
1,91,2.56153444254892,0.525363105836277,-23.369955446914
1,92,-2.95284592633783,3.95732710740435,-32.931740683091
1,93,0.646132962914294,2.80783035240745,6.02666916505223
1,94,2.00214960134423,-4.01126996347472,-48.592617510225
1,95,-0.787121277518622,0.962586452063363,19.5475607322269
1,96,0.231355496257578,3.18445940485753,-7.0964434061907
1,97,1.94729901552068,2.92631355748892,-31.9563269676928
1,98,-2.86305634688765,-1.56539671623858,-18.1520292176856
1,99,3.83333572043261,-0.0604046320815428,-2.54994653879612
1,100,-1.3213203865518,2.60016965475859,28.0822624298121
2,1,-2.56149900609461,2.41489681331603,29.2135571745334
2,2,4.29562210469186,-0.366642851262213,-48.4726423442512
